DateHour,Wind_Speed_Actual_Knots,Production_Actual_MWh,Production_Forecast_1hour_MWh,Production_Forecast_6hour_MWh,Production_24hour_MWh,Electricity_Prices_Day_Ahead_Dollar,Electricity_Prices_Spot_Dollar,Potential_Hydrogen_Quantity,Revenue_If_All_Selling,Profit_If_All_Selling
10/01/2022 15:00,7.4,12.9472,12.1445,10.7313,14.7889,139.73,134.71,517.888,69764.69248,2599.79776
10/01/2022 16:00,3.92,1.9335,4.0707,4.5038,5.6836,140.74,134.95,77.34,10437.033,447.7986
10/01/2022 17:00,2.66,0.5994,1.5653,2.3002,3.7852,148.46,142.95,23.976,3427.3692,132.10776
10/01/2022 18:00,2.99,0.8523,0.9419,1.895,3.8865,143.77,138.19,34.092,4711.17348,190.23336
10/01/2022 19:00,5.84,6.3854,1.7958,3.0366,7.539,153.09,150.09,255.416,38335.38744,766.248
10/01/2022 20:00,4.96,3.907,3.1086,2.164,5.3462,145.46,139.73,156.28,21837.0044,895.4844
10/01/2022 21:00,6.81,10.1101,6.4783,3.2206,7.9941,133.92,130.7,404.404,52855.6028,1302.18088
10/01/2022 22:00,9.2,24.9352,10.9351,6.7774,8.1057,125.74,122.89,997.408,122571.4691,2842.6128
10/01/2022 23:00,13.38,76.5421,30.077,16.62,8.1057,125.05,122.24,3061.684,374260.2522,8603.33204
11/01/2022 00:00,14.17,91.0531,58.806,29.238,8.1057,108.1,104.5,3642.124,380601.958,13111.6464
11/01/2022 01:00,15.29,114.3914,93.1452,52.1697,8.1057,110.78,106.82,4575.656,488771.5739,18119.59776
11/01/2022 02:00,15.35,115.8067,106.664,78.3458,16.4239,107.86,104.87,4632.268,485785.9452,13850.48132
11/01/2022 03:00,18.75,210.7664,142.7764,116.5643,46.0243,108.78,105.03,8430.656,885471.7997,31614.96
11/01/2022 04:00,21.03,297.3534,198.496,154.9093,83.5878,109.3,103.88,11894.136,1235562.848,64466.21712
11/01/2022 05:00,21.32,310.0589,270.1732,197.599,102.2789,118.03,113.3,12402.356,1405186.935,58663.14388
11/01/2022 06:00,18.24,194.1943,227.1017,205.5221,115.0976,136.36,131.31,7767.772,1019986.141,39227.2486
11/01/2022 07:00,21.49,317.5388,269.6506,262.3228,151.6403,128.39,124.05,12701.552,1575627.526,55124.73568
11/01/2022 08:00,22.04,342.5648,279.3096,288.8878,202.3673,152.44,148.48,13702.592,2034560.86,54262.26432
11/01/2022 09:00,17.72,177.9178,221.7527,217.35,189.8803,146.05,140.88,7116.712,1002602.387,36793.40104
11/01/2022 10:00,16.45,142.4664,174.2496,181.0474,170.6688,147.72,143.57,5698.656,818156.0419,23649.4224
11/01/2022 11:00,18.41,199.7168,172.2645,213.1846,202.442,142.22,135.29,7988.672,1080787.435,55361.49696
11/01/2022 12:00,21.07,299.431,207.4108,224.303,251.5819,140.26,135.6,11977.24,1624113.744,55813.9384
11/01/2022 13:00,21.3,309.3047,266.1871,219.1553,298.391,142.37,135.6,12372.188,1677668.693,83759.71276
11/01/2022 14:00,17.3,165.714,205.7928,189.8839,203.3178,136.21,130.25,6628.56,863369.94,39506.2176
11/01/2022 15:00,24.96,497.1414,304.2506,280.0539,246.2188,120.96,116.66,19885.656,2319860.629,85508.3208
11/01/2022 16:00,32.11,1059.1821,487.3234,407.2313,304.3412,129.47,123.68,42367.284,5239985.685,245306.5744
11/01/2022 17:00,26.65,605.171,649.0609,468.3511,304.3412,146.64,140.86,24206.84,3409775.482,139915.5352
11/01/2022 18:00,23.36,407.6008,521.9762,448.6316,304.3412,144.11,137.63,16304.032,2243923.924,105650.1274
11/01/2022 19:00,29.35,809.1577,592.0969,649.7656,356.1955,140.98,133.89,32366.308,4333524.978,229477.1237
11/01/2022 20:00,23.4,409.6126,463.6662,510.9372,408.6059,133.25,130.25,16384.504,2134081.646,49153.512
11/01/2022 21:00,29.96,860.5226,670.4346,598.2086,451.9654,134.34,127.75,34420.904,4397270.486,226833.7574
11/01/2022 22:00,32.83,1100,758.4826,685.7597,549.3872,124.78,119.55,44000,5260200,230120
11/01/2022 23:00,29.67,835.2716,884.8819,783.5377,702.2342,132.29,125.64,33410.864,4197740.953,222182.2456
12/01/2022 00:00,29.68,836.5273,881.4258,788.8481,822.1455,121.64,117.28,33461.092,3924316.87,145890.3611
12/01/2022 01:00,37.94,1100,1090.9162,1049.7316,835.8993,135.49,130.06,44000,5722640,238920
12/01/2022 02:00,38.03,1100,1100,1100,835.8993,101.67,97.4,44000,4285600,187880
12/01/2022 03:00,35.66,1100,1100,1100,848.4684,98.09,93.29,44000,4104760,211200
12/01/2022 04:00,33.53,1100,1100,1100,989.9188,88.2,84.78,44000,3730320,150480
12/01/2022 05:00,30.87,941.3524,1059.3216,1100,986.7556,88.24,85.92,37654.096,3235239.928,87357.50272
12/01/2022 06:00,35.14,1100,1100,1100,1100,98.45,94.05,44000,4138200,193600
12/01/2022 07:00,32.22,1070.3806,1096.5525,1100,1100,113.8,107.71,42815.224,4611627.777,260744.7142
12/01/2022 08:00,22.85,381.4142,592.4249,621.5082,691.7414,126.09,120.51,15256.568,1838569.01,85131.64944
12/01/2022 09:00,23.47,413.8013,489.5779,574.8375,715.4386,136.36,132.04,16552.052,2185532.946,71504.86464
12/01/2022 10:00,21.01,296.6431,328.058,440.7657,625.5861,136.68,129.74,11865.724,1539459.032,82348.12456
12/01/2022 11:00,18.19,192.5512,238.6966,290.7705,492.0515,129.62,122.98,7702.048,947197.863,51141.59872
12/01/2022 12:00,17.85,181.7891,200.2569,228.513,364.841,132.83,127.39,7271.564,926324.538,39557.30816
12/01/2022 13:00,14.84,104.4703,128.5119,155.8857,219.3509,133.55,126.53,4178.812,528745.0824,29335.26024
12/01/2022 14:00,10.62,38.3484,62.914,79.7941,137.9046,111.58,106.53,1533.936,163410.2021,7746.3768
12/01/2022 15:00,9.51,27.5317,37.9343,53.3218,98.6577,105.36,101.29,1101.268,111547.4357,4482.16076
12/01/2022 16:00,7.84,15.4098,20.2188,31.8466,69.1269,127.78,121.19,616.392,74700.54648,4062.02328
12/01/2022 17:00,7.57,13.8827,16.0081,21.9764,54.6707,155.79,148.73,555.308,82590.95884,3920.47448
12/01/2022 18:00,6.62,9.2869,10.891,13.644,28.976,152.32,145.51,371.476,54053.47276,2529.75156
12/01/2022 19:00,7.26,12.2157,11.6889,13.5353,20.785,149.64,144.69,488.628,70699.58532,2418.7086
12/01/2022 20:00,5.53,5.4085,6.9067,7.7964,11.4618,132.4,126.99,216.34,27473.0166,1170.3994
12/01/2022 21:00,7.08,11.3426,9.2841,10.1073,12.918,122.18,116.89,453.704,53033.46056,2400.09416
12/01/2022 22:00,6.33,8.118,8.0479,8.5722,10.3817,112.77,107.39,324.72,34871.6808,1746.9936
12/01/2022 23:00,3.98,2.0163,3.7359,4.0159,5.5372,111.93,108.38,80.652,8741.06376,286.3146
13/01/2022 00:00,3.53,1.4101,2.1622,2.7461,4.4749,93.58,93.07,56.404,5249.52028,28.76604
13/01/2022 01:00,2.86,0.7453,1.0057,1.7633,3.2501,113.13,110.94,29.812,3307.34328,65.28828
13/01/2022 02:00,3.83,1.7981,1.2644,1.999,3.7187,62.26,61.96,71.924,4456.41104,21.5772
13/01/2022 03:00,6.41,8.4132,2.6596,2.2391,6.6719,57.39,57.06,336.528,19202.28768,111.05424
13/01/2022 04:00,10.29,34.8501,10.2478,4.9902,6.6719,58.92,57.71,1394.004,80447.97084,1686.74484
13/01/2022 05:00,8.84,22.0746,19.7228,8.56,6.6719,48.11,48.45,882.984,42780.5748,-300.21456
13/01/2022 06:00,17.02,157.7252,55.956,25.5391,8.2647,70.41,70.75,6309.008,446362.316,-2145.06272
13/01/2022 07:00,19.61,241.1397,111.3419,61.4683,8.2647,44.22,43.76,9645.588,422090.9309,4436.97048
13/01/2022 08:00,22.59,368.7007,246.017,123.0528,14.1642,90.82,89.27,14748.028,1316556.46,22859.4434
13/01/2022 09:00,22.79,378.6956,325.1775,191.8599,27.9781,110.37,109.64,15147.824,1660807.423,11057.91152
13/01/2022 10:00,27.07,634.8914,450.6442,332.1652,81.4467,129.13,127.69,25395.656,3242771.315,36569.74464
13/01/2022 11:00,26.7,609.17,531.8797,428.7161,196.4913,114.79,113.11,24366.8,2756128.748,40936.224
13/01/2022 12:00,22.03,342.1679,423.2593,396.1478,288.7144,134.67,131.58,13686.716,1800898.091,42291.95244
13/01/2022 13:00,20.68,282.9322,336.451,353.2487,297.0415,129.62,127.02,11317.288,1437521.922,29424.9488
13/01/2022 14:00,22.31,355.016,325.6621,390.8726,348.5525,115.38,114.56,14200.64,1626825.318,11644.5248
13/01/2022 15:00,16.43,141.8258,190.2015,220.4247,229.9261,104.5,104.08,5673.032,590449.1706,2382.67344
13/01/2022 16:00,18.15,191.374,204.4521,220.692,262.162,122.89,120.97,7654.96,926020.5112,14697.5232
13/01/2022 17:00,22.03,342.2199,215.0072,252.8694,345.3896,160.06,157.31,13688.796,2153384.499,37644.189
13/01/2022 18:00,19.22,227.2763,237.7133,234.5318,280.8284,156.53,153.19,9091.052,1392658.256,30364.11368
13/01/2022 19:00,23.44,411.9388,320.8556,250.4205,342.1939,153.14,150.35,16477.552,2477399.943,45972.37008
13/01/2022 20:00,24.2,453.2767,354.1407,313.9427,342.1939,147.69,144.33,18131.068,2616857.044,60920.38848
13/01/2022 21:00,25.88,554.1943,470.6862,386.8984,342.1939,135.07,131.74,22167.772,2920382.283,73818.68076
13/01/2022 22:00,27.31,651.4583,548.9845,442.7224,348.5788,110.95,110.73,26058.332,2885439.102,5732.83304
13/01/2022 23:00,27.31,651.6248,617.9226,538.3501,382.7723,94.47,93.74,26064.992,2443332.35,19027.44416
14/01/2022 00:00,28.63,750.7924,683.5859,606.4799,432.2784,110.23,106.9,30031.696,3210388.302,100005.5477
14/01/2022 01:00,27.57,670.2819,680.105,653.6477,502.0463,111.1,107.92,26811.276,2893472.906,85259.85768
14/01/2022 02:00,19.58,240.2827,360.6397,380.7669,355.2501,110.31,105.31,9611.308,1012166.845,48056.54
14/01/2022 03:00,25.62,537.7571,456.5587,541.7151,541.8355,112.24,106.87,21510.284,2298804.051,115510.2251
14/01/2022 04:00,25.51,531.1538,418.9236,523.1303,538.5103,110.17,105.09,21246.152,2232758.114,107930.4522
14/01/2022 05:00,24.05,445.2218,473.7616,456.7861,493.868,117.78,112.12,17808.872,1996730.729,100798.2155
14/01/2022 06:00,23.76,428.9148,447.7078,426.1,485.0747,136.57,130.83,17156.592,2244596.931,98478.83808
14/01/2022 07:00,25.65,539.8978,469.7076,494.9364,538.8268,116.34,110.69,21595.912,2390451.499,122016.9028
14/01/2022 08:00,21.77,329.9605,376.4926,387.0942,424.0217,138.43,131.62,13198.42,1737176.04,89881.2402
14/01/2022 09:00,17.49,171.2221,239.5697,256.6248,302.1191,141.82,135.41,6848.884,927407.3824,43901.34644
14/01/2022 10:00,20.59,279.3917,254.0547,305.7955,352.35,148.85,142.5,11175.668,1592532.69,70965.4918
14/01/2022 11:00,23.69,425.1136,279.2747,333.1678,426.0618,140.32,135.24,17004.544,2299694.531,86383.08352
14/01/2022 12:00,24.31,459.4011,382.2686,321.016,437.0176,134.29,128.25,18376.044,2356727.643,110991.3058
14/01/2022 13:00,28.65,752.4833,533.4679,386.5012,437.0176,137,133.1,30099.332,4006221.089,117387.3948
14/01/2022 14:00,28.26,721.7193,634.6997,505.8113,437.0176,132.53,126.82,28868.772,3661137.665,164840.6881
14/01/2022 15:00,29.85,851.0883,773.8129,626.234,443.9835,120.69,116.28,34043.532,3958581.901,150131.9761
14/01/2022 16:00,27.09,636.1514,683.347,655.3507,498.5669,137.19,134.92,25446.056,3433181.876,57762.54712
14/01/2022 17:00,25.18,510.4562,580.2662,594.7049,484.4804,165.71,158.54,20418.248,3237109.038,146398.8382
14/01/2022 18:00,24.72,483.1748,511.3673,553.8084,489.9017,150.27,145.59,19326.992,2813816.765,90450.32256
14/01/2022 19:00,17.22,163.309,248.1257,296.9025,299.7851,173.94,166.06,6532.36,1084763.702,51474.9968
14/01/2022 20:00,18.3,196.0897,226.0827,271.6367,323.4736,143.86,139.49,7843.588,1094102.09,34276.47956
14/01/2022 21:00,15.1,110.0822,130.66,174.3983,256.7785,129.23,123.88,4403.288,545479.3174,23557.5908
14/01/2022 22:00,10.92,41.6912,67.8527,89.4356,184.5574,119.09,114.72,1667.648,191312.5786,7287.62176
14/01/2022 23:00,6.2,7.6314,19.448,30.8072,85.1001,120.41,115.26,305.256,35183.80656,1572.0684
15/01/2022 00:00,9.54,27.7712,22.4622,40.031,81.3554,99,98.26,1110.848,109151.9245,822.02752
15/01/2022 01:00,10.35,35.5032,21.0532,35.8625,74.5115,115.39,114.26,1420.128,162263.8253,1604.74464
15/01/2022 02:00,9.63,28.5235,29.4872,25.9693,46.3737,107.06,106.56,1140.94,121578.5664,570.47
15/01/2022 03:00,9.74,29.5788,30.3351,24.0464,33.8503,104.05,102.65,1183.152,121450.5528,1656.4128
15/01/2022 04:00,11.39,47.3148,34.4856,33.261,38.5144,95.39,94.32,1892.592,178509.2774,2025.07344
15/01/2022 05:00,9.57,28.0521,31.0745,30.6126,30.1982,103.65,102.36,1122.084,114856.5182,1447.48836
15/01/2022 06:00,13.11,72.085,46.8785,39.0629,32.4509,129.07,127.03,2883.4,366278.302,5882.136
15/01/2022 07:00,12.13,57.0713,49.9767,44.8135,32.4509,120.34,118.55,2282.852,270632.1046,4086.30508
15/01/2022 08:00,11.35,46.8203,52.2353,47.8028,32.4509,140.74,137.53,1872.812,257567.8344,6011.72652
15/01/2022 09:00,11.57,49.5371,50.2764,49.2471,40.9012,149.3,146.25,1981.484,289792.035,6043.5262
15/01/2022 10:00,13.74,83.0671,58.4125,60.717,47.0671,141.85,139.99,3322.684,465142.5332,6180.19224
15/01/2022 11:00,12.45,61.6998,62.7431,58.7885,48.4174,134.25,130.82,2467.992,322862.7134,8465.21256
15/01/2022 12:00,11.63,50.3613,56.965,53.7914,49.9481,121.77,120.94,2014.452,243627.8249,1671.99516
15/01/2022 13:00,10.19,33.8765,40.3955,43.2227,41.3938,126.85,127.13,1355.06,172268.7778,-379.4168
15/01/2022 14:00,0.46,0.0031,1.9605,4.1846,7.0116,116.78,115.2,0.124,14.2848,0.19592
15/01/2022 15:00,3.07,0.9222,1.7821,4.7973,12.6177,111.81,109.71,36.888,4046.98248,77.4648
15/01/2022 16:00,4.26,2.4662,0.5579,4.2151,15.5267,123.3,121.61,98.648,11996.58328,166.71512
15/01/2022 17:00,5.95,6.7345,2.7693,3.5032,18.6981,146.3,142.63,269.38,38421.6694,988.6246
15/01/2022 18:00,5.97,6.8084,5.0143,1.9563,11.0957,141.9,139.21,272.336,37911.89456,732.58384
15/01/2022 19:00,3.28,1.1287,2.3249,1.8861,3.1541,147.21,145.71,45.148,6578.51508,67.722
15/01/2022 20:00,7.91,15.8401,5.9887,5.2452,6.7714,139.82,137.58,633.604,87171.23832,1419.27296
15/01/2022 21:00,9.74,29.5513,10.8637,9.0719,6.7714,123.62,122,1182.052,144210.344,1914.92424
15/01/2022 22:00,8.71,21.1066,21.3978,11.5529,6.7714,113.17,111.56,844.264,94186.09184,1359.26504
15/01/2022 23:00,10.76,39.8622,29.5157,16.8713,6.7714,106.61,105.22,1594.488,167772.0274,2216.33832
16/01/2022 00:00,12.73,66.0628,39.5603,31.7058,10.697,90.62,90.82,2642.512,239992.9398,-528.5024
16/01/2022 01:00,10.51,37.1001,41.6582,36.9195,18.3476,103.73,103.3,1484.004,153297.6132,638.12172
16/01/2022 02:00,10.82,40.4852,43.5686,39.2421,25.0926,104.67,104.83,1619.408,169762.5406,-259.10528
16/01/2022 03:00,7.87,15.5794,21.7925,24.9301,19.9597,105.45,104.13,623.176,64891.31688,822.59232
16/01/2022 04:00,13.25,74.3722,38.5763,42.9809,33.1828,103.7,103.29,2974.888,307276.1815,1219.70408
16/01/2022 05:00,9.83,30.3472,32.6638,33.3456,31.9512,114.47,115.76,1213.888,140519.6749,-1565.91552
16/01/2022 06:00,11.49,48.5142,48.7153,38.6351,38.4646,131.37,133.82,1940.568,259686.8098,-4754.3916
16/01/2022 07:00,15.45,117.9721,58.8764,49.6231,40.1729,118.03,118.14,4718.884,557488.9558,-519.07724
16/01/2022 08:00,19.36,232.1405,117.5897,85.4406,44.3787,129.47,131.76,9285.62,1223473.291,-21264.0698
16/01/2022 09:00,21.59,322.0505,212.5922,120.1324,56.8378,133.21,135.54,12882.02,1746028.991,-30015.1066
16/01/2022 10:00,38.62,1100,596.9262,309.2271,60.5257,137.08,135.49,44000,5961560,69960
16/01/2022 11:00,37.61,1100,1100,597.1034,94.5025,130.29,128.34,44000,5646960,85800
16/01/2022 12:00,22.96,387.4338,703.3526,530.2546,168.6703,130.14,128.28,15497.352,1988000.315,28825.07472
16/01/2022 13:00,22.1,345.1711,489.5684,520.3358,274.6475,131.39,131.98,13806.844,1822227.271,-8146.03796
16/01/2022 14:00,21.51,318.3246,333.6923,501.9163,319.2534,122.87,122.14,12732.984,1555206.666,9295.07832
16/01/2022 15:00,18,186.6948,228.9242,305.6978,247.4709,112.78,111.76,7467.792,834600.4339,7617.14784
16/01/2022 16:00,16.66,147.8188,177.0777,200.948,223.0206,123.05,121.49,5912.752,718340.2405,9223.89312
16/01/2022 17:00,14.77,103.0712,121.9906,148.6852,191.5932,145.47,143.7,4122.848,592453.2576,7297.44096
16/01/2022 18:00,15.34,115.3644,118.2303,138.4115,200.6789,144.31,143.14,4614.576,660530.4086,5399.05392
16/01/2022 19:00,17.76,179.111,129.903,143.8183,211.0999,154.98,157.99,7164.44,1131909.876,-21564.9644
16/01/2022 20:00,16.62,146.8285,145.5471,136.6959,164.1937,136.31,134.76,5873.14,791464.3464,9103.367
16/01/2022 21:00,16.44,142.2483,148.7795,135.6277,152.3718,124.1,124.22,5689.932,706803.353,-682.79184
16/01/2022 22:00,17.44,169.6583,152.6062,149.4955,158.4879,114.8,113.38,6786.332,769434.3222,9636.59144
16/01/2022 23:00,19.07,221.9332,175.9464,170.4556,158.4879,108.17,107.55,8877.328,954756.6264,5503.94336
17/01/2022 00:00,14.8,103.7571,129.8926,127.1129,124.2702,117.34,112.08,4150.284,465163.8307,21830.49384
17/01/2022 01:00,15.06,109.3133,123.4956,126.4917,126.1016,116.49,110.89,4372.532,484870.0735,24486.1792
17/01/2022 02:00,19.14,224.1991,139.4058,160.0287,144.5263,108.99,105.37,8967.964,944954.3667,32464.02968
17/01/2022 03:00,19.74,246.0222,185.9224,173.2907,157.9686,106.75,101.77,9840.888,1001507.172,49007.62224
17/01/2022 04:00,20.81,288.1186,251.8673,183.7578,174.342,102.53,98.52,11524.744,1135417.779,46214.22344
17/01/2022 05:00,18.68,208.5235,226.8064,208.601,188.4234,111.02,106.02,8340.94,884306.4588,41704.7
17/01/2022 06:00,20.98,295.5894,261.9835,250.9309,215.1587,126.75,119.08,11823.576,1407951.43,90686.82792
17/01/2022 07:00,21.77,329.8918,274.6667,271.387,223.0642,127.43,120.21,13195.672,1586251.731,95272.75184
17/01/2022 08:00,17.28,164.9638,207.2759,205.5062,192.5556,132.17,126.27,6598.552,833199.161,38931.4568
17/01/2022 09:00,21.41,314.0094,261.7766,256.8312,234.9417,127.95,122.85,12560.376,1543042.192,64057.9176
17/01/2022 10:00,20.04,257.4968,239.9968,262.4405,251.7159,131.47,123.91,10299.872,1276257.14,77867.03232
17/01/2022 11:00,17.99,186.2409,216.0329,214.0335,217.3374,126.04,119.72,7449.636,891870.4219,47081.69952
17/01/2022 12:00,15.56,120.5211,149.3114,157.3885,178.1465,125.74,119.08,4820.844,574066.1035,32106.82104
17/01/2022 13:00,16.07,132.7075,138.6323,161.1094,177.821,122.33,117.26,5308.3,622451.258,26913.081
17/01/2022 14:00,17.59,173.9512,141.218,169.9433,185.3194,130.07,123.25,6958.048,857579.416,47453.88736
17/01/2022 15:00,14,87.7526,106.7002,110.5643,128.4161,123.43,118.09,3510.104,414508.1814,18743.95536
17/01/2022 16:00,11.48,48.4051,68.9528,73.7337,96.6319,131.61,126.84,1936.204,245588.1154,9235.69308
17/01/2022 17:00,12.1,56.7197,59.7532,73.162,95.2795,162.61,153.66,2268.788,348621.9641,20305.6526
17/01/2022 18:00,12.22,58.423,54.3952,67.8886,88.1331,158.27,148.84,2336.92,347827.1728,22037.1556
17/01/2022 19:00,10.25,34.4764,41.3089,44.1318,62.7208,173.24,165.97,1379.056,228881.9243,10025.73712
17/01/2022 20:00,9.61,28.3859,33.4736,35.6906,46.8995,136.23,130.46,1135.436,148128.9806,6551.46572
17/01/2022 21:00,13.41,77.1365,43.6388,48.9028,67.3471,138.52,131.76,3085.46,406540.2096,20857.7096
17/01/2022 22:00,11.4,47.3474,47.8196,47.1237,52.291,126.29,119.25,1893.896,225847.098,13333.02784
17/01/2022 23:00,14.33,94.1972,71.0359,52.5632,57.5672,119.09,112.66,3767.888,424490.2621,24227.51984
18/01/2022 00:00,16.74,150.1216,90.7698,71.8849,57.5672,116.05,112.87,6004.864,677768.9997,19095.46752
18/01/2022 01:00,15.1,110.1445,113.3659,91.524,57.5672,119.16,115.76,4405.78,510013.0928,14979.652
18/01/2022 02:00,14.67,100.9154,109.7999,96.471,67.3471,115.86,110.84,4036.616,447418.5174,20263.81232
18/01/2022 03:00,10.35,35.4818,53.3928,59.4561,49.7256,117.36,113.4,1419.272,160945.4448,5620.31712
18/01/2022 04:00,14.57,98.869,73.4853,93.2553,85.383,112.85,109.61,3954.76,433481.2436,12813.4224
18/01/2022 05:00,17.22,163.216,88.6171,95.1214,96.5143,117.83,114.46,6528.64,747268.1344,22001.5168
18/01/2022 06:00,10.95,42.0034,63.9478,58.8068,65.5273,150.95,147.01,1680.136,246996.7934,6619.73584
18/01/2022 07:00,12.65,64.763,72.3764,68.6496,79.5861,134.25,131.61,2590.52,340938.3372,6838.9728
18/01/2022 08:00,11.37,47.0607,48.8504,60.4357,68.8554,145.27,139.68,1882.428,262937.543,10522.77252
18/01/2022 09:00,10.89,41.3526,45.7451,51.9609,58.8186,134.57,130.47,1654.104,215810.9489,6781.8264
18/01/2022 10:00,10.41,36.1276,38.6816,40.6911,45.0977,136.1,131.31,1445.104,189756.6062,6922.04816
18/01/2022 11:00,7.99,16.3053,22.374,25.9467,28.0808,136.65,131.79,652.212,85955.01948,3169.75032
18/01/2022 12:00,14.45,96.5877,42.0204,42.862,44.4842,131.35,126.88,3863.508,490201.895,17269.88076
18/01/2022 13:00,18.76,211.0558,82.8403,62.4924,55.4417,133.66,131.09,8442.232,1106692.193,21696.53624
18/01/2022 14:00,15.56,120.4116,128.7147,77.5452,55.4417,134.47,132.08,4816.464,636158.5651,11511.34896
18/01/2022 15:00,15.97,130.3587,140.2532,98.4361,55.4417,120.64,116.6,5214.348,607992.9768,21065.96592
18/01/2022 16:00,26.18,574.0118,227.6984,192.326,79.6184,126.59,122.13,22960.472,2804162.445,102403.7051
18/01/2022 17:00,21.94,337.7805,311.9193,243.8463,108.0624,141.96,135.99,13511.22,1837390.808,80661.9834
18/01/2022 18:00,22.91,384.6883,404.3034,276.0571,125.3194,136.72,133.37,15387.532,2052235.143,51548.2322
18/01/2022 19:00,26.04,565.0877,422.1333,369.707,167.4809,141.9,139.11,22603.508,3144373.998,63063.78732
18/01/2022 20:00,29.3,804.6413,567.7578,516.4842,269.4721,130.03,126.72,32185.652,4078565.821,106534.5081
18/01/2022 21:00,30.46,903.7613,748.3559,570.7135,360.7262,134.35,130.05,36150.452,4701366.283,155446.9436
18/01/2022 22:00,34.83,1100,1002.4944,756.8153,469.1227,129.65,123.85,44000,5449400,255200
18/01/2022 23:00,37.57,1100,1100,1013.2558,569.5381,119.18,114.58,44000,5041520,202400
19/01/2022 00:00,39.35,1100,1100,1100,682.849,111.94,108.7,44000,4782800,142560
19/01/2022 01:00,42.71,1100,1100,1100,853.242,116.1,113.81,44000,5007640,100760
19/01/2022 02:00,43.19,1100,1100,1100,1100,117.59,113.15,44000,4978600,195360
19/01/2022 03:00,38.14,1100,1100,1100,1100,114.31,110.26,44000,4851440,178200
19/01/2022 04:00,37.65,1100,1100,1100,1100,111.21,107.55,44000,4732200,161040
19/01/2022 05:00,35.91,1100,1100,1100,1100,118.01,114.03,44000,5017320,175120
19/01/2022 06:00,34.13,1100,1100,1100,1100,121.87,117.48,44000,5169120,193160
19/01/2022 07:00,39.54,1100,1100,1100,1100,119.77,114.41,44000,5034040,235840
19/01/2022 08:00,31.16,967.4251,1100,1100,1100,134.68,128.73,38697.004,4981465.325,230247.1738
19/01/2022 09:00,35.61,1100,1100,1100,1100,134.9,131.73,44000,5796120,139480
19/01/2022 10:00,31.12,964.2973,1036.0306,1100,1100,156.01,151.97,38571.892,5861770.427,155830.4437
19/01/2022 11:00,33.35,1100,1100,1100,1100,170.67,166.79,44000,7338760,170720
